"Vie zhltnúť až 585 litrov a nechýbajú praktické detaily, ako výklopné háčiky na nákupné tašky, zásuvka na nabíjanie či tiahla na sklopenie zadných operadiel. ",1
Zároveň však robí všetko príjemne plynulo a preklz predných kolies tu nehrozí. ,1
"Pochvalu má utlmenie kabíny, čo je pri tichých elektromobiloch dosť dôležité.",1
"Dobre zvládnutá je aj akustika veľkej kabíny, mierne dunenie počuť len od kolies pri horšom povrchu cesty.",1
"Ten v mestskej premávke funguje výborne a viete jazdiť so spotrebou 17 kWh, čo je na tak veľký elektromobil ozaj slušné. ",1
"Mne sa v tejto triede dlhodobo páčí Panda, aktuálna verzia Cross vyzerá stále skvele.",1
Predošlá generácia Ignisu vyrábaná v rokoch 2003 až 2008 v maďarskom Ostrihome bola na Slovensku veľmi obľúbená a už akosi predpovedala príchod éry mestských SUV.,1
Okrem trochu drsnejšieho vzhľadu priniesol aj vylepšenú technológiu a pre európskych zákazníkov prvýkrát bezstupňovú CVT prevodovku.,1
Vďaka svetlej výške 180 mm je nastupovanie a vystupovanie pohodlné a platí to aj pre zadné sedadlá.,1
"Jednak preto, že rám dverí je dostatočne široký, ale aj miesta na sedadlách je pre dvoch dospelých prekvapivo dostatok.",1
"Prístrojová doska je prehľadná a jednoduchá, všade sú tvrdé plasty, ale nikde nič nevŕzga.",1
Pochvalu si však zaslúžia predné svetlá so šošovkovou technológiou zo Swiftu.,1
"Kto jazdí rozvážne a nie štýlom brzda-plyn, CVT mu v Ignise nebude vadiť, po rozbehnutí pri mestskej rýchlosti 50 km/h motor pracuje až v prekvapivo nízkych otáčkach.",1
"Nastavenie podvozka je prekvapivo solídne, ani pri vyššej stavbe karosérie sa Ignis v zákrutách výrazne nenakláňa a so 16-palcovými kolesami dobre zvláda tlmiť nerovnosti. ",1
"Možno je to trochu zvláštne, ale často nás vie najviac potešiť podarené cenovo dostupné auto. Ignis takým je a ponúka všetko, čo od mestského auta čakáte.",1
"Hlavným dôvodom pre výber tohto modelu bude najmä silueta, ktorá sa eleganciou môže smelo porovnávať s fastbackom. Väčší zadok Arteonu pristane možno ešte viac.",1
"Najzaujímavejší je neobvyklý pás denného svietenia, ktorý sa tiahne od svetiel cez celú šírku masky, prerušený je iba logom automobilky.",1
"Ak sa plánujete v Arteone voziť vzadu, nebude vám chýbať priestor na nohy, oproti fastbacku oceníte viac miesta nad hlavou.",1
"Za príplatok 2 160 eur sa ponuka zimný balík výbavy, ktorý najviac zvýši komfort práve posádke vzadu.",1
Čerešničkou na torte je masážne sedadlo vodiča.,1
" no tentokrát odvádza výbornú prácu, radí plynule a ani slabší motor zbytočne nedusí",1
"Dych motoru dochádzal až pri vyšších diaľničných rýchlostiach, najviac nás však prekvapila jeho pružnosť v meste. ",1
"Moderný diesel patrí k tomu najlepšiemu čo má v súčasnosti Volkswagen v ponuke, no platí to najmä o menších modeloch.",1
"Aj v tomto prípade má však svoje opodstatnenie v podobe priaznivej spotreby, tá sa počas testu vyšplhala v priemere na 6 litrov.",1
"Napriek slabšej motorizácii sme si jazdu najviac užili po diaľnici, kde bol Arteon skutočne nenáročným autom. Jazdný asistent Travel Assist nezaváhal ani v hustej hmle, kedy sme ho ocenili najviac.",1
"Testované auto príjemne prekvapilo tiež koženými sedadlami či xenónovými svetlometmi, ktoré pri dodávkach nebývajú štandardom ani dnes.",1
"Po sadnutí za volant začína vodič tušiť, že toto môže byť celkom fajn auto na výlety. ",1
"Motor s výkonom 185 koní a krútiacim momentom 415 Nm nemal najmenší problém rozhýbať aj rozmerné Tourneo, pružnosť mu nechýbala ani pri diaľničných presunoch.",1
"Elektrický pohon nijakým spôsobom nezasahuje do nákladového priestoru, ktorý tak ponúka rovnakých 11 metrov kubických ako štandardné verzie.",0
Prvé dojmy po sadnutí za volant sa ničím nelíšia od akejkoľvek inej dodávky. ,0
"Pred vodičom sa nachádzajú klasické analógové prístroje, len otáčkomer nahradil ukazovateľ spotreby energie.",0
 ID.4 totiž využíva podvozkovú platformu MEB vyvinutú špeciálne pre elektromobily.,0
K tomu bol testovaný Arteon vybavený automatickou sedemstupňovou prevodovkou DSG.,0
"Je okamžite jasné, že v tejto verzii nepôjde o pracovnú dodávku určenú na vozenie stavebného materiálu či cesty na zberný dvor.",0
"Bežné Tourneo Custom v tejto verzii odvezie osem pasažierov, no tretí rad sedadiel v našom prípade nahradila kempingová výbava.",0
"Mnohí asi ani presne nevedia aké auto si majú predstaviť pod menom Space Star. Japonská automobilka Mitsubishi súčasný model predstavila v roku 2012 a ďalších šesť ešte trvalo, kým potichu zavítal aj na slovenský trh.",0
Aplikácia Bluelink nás príliš neoslovila,-1
Menší problém môže byť akurát načasovanie onoho správneho momentu.,-1
Otravoval nás akurát spôsob jeho aktivácie. Pri prepínaní režimov musíte prelistovať postupne všetky tri režimy. ,-1
"Zmenou pohonu však utrpela maximálna nosnosť, čo má na svedomí hmotnosť batérií.",-1
"Tu však prichádza aj naša prvá výčitka a tou je, že eSprinter skutočne nevydáva žiadny zvuk, a to ani pri cúvaní.",-1
"Testovacie vozidlo navyše nebolo vybavené senzormi ani príplatkovou cúvacou kamerou, čo pre skriňovú dodávku s obmedzeným výhľadom nie je práve ideálna kombinácia.",-1
Oveľa viac sa na dojazde negatívne prejavuje vyššia rýchlosť. Aj z tohto dôvodu je v základnej verzii eSprinter obmedzený maximálne na 80 km/h,-1
"Kameňom úrazu je totiž podľa očakávaní cena, ktorá v základe začína na 64 986 eur s DPH.",-1
Veľkolepé uvedenie nových elektromobilov viacerým výrobcom prekazila pandémia.,-1
Za tie peniaze to určite nestojí.,-1
"Tento paskvil (z dizajnovej stranky, nie uzitkovo) je nieco hrozne. Skoda toho auta.",-1
Že automobilka to arogantne zamlčuje je jedna vec,-1
Prejav CVT prevodovky nemusí každému vyhovovať.,-1
Na rozdiel od Swiftu chýba sledovanie mŕtvych uhlov či adaptívny tempomat.,-1
Kombinácia atmosférického štvorvalca a CVT prevodovky s plynule meniteľným prevodovým pomerom nemusí každému vyhovovať. ,-1
"Najväčšou slabinou tohto drobného Suzuki je pomalšie riadenie, ktoré pocítite pri potrebe rýchlych manévrov s volantom. ",-1
"Ak ste na kombi Arteon čakali, pretože potrebujete väčší kufor, pravdepodobne pre vás bude sklamaním, pri vzpriamených sedadlách totiž pribudli iba dva litre. ",-1
"K motoru sme pristupovali s miernou nedôverou, keďže sme skúšali slabší 150-koňový diesel s predným pohonom.",-1
V minulosti nás občas v kombinácii aj so silnejšími motormi TDI sklamala.,-1
"Nedá sa však ubrániť pocitu, že pár koní navyše by z Arteonu spravilo oveľa zábavnejšie auto.",-1
"Časť nadšenia však opadne pri pohľade do cenníka, kedy začnete zaváhať.",-1
"Na prvý pohľad žiadna tragédia, no zaskočilo nás čo všetko vám Volkswagen dá až za príplatok. Aj v najvyššej výbave totiž musíte priplácať za cúvaciu kameru alebo bočné airbagy a pre zadné sedadlá.",-1
Veľmi slabá hodnota tejto recenzie,-1
 toto auto vyzerá absolútne fádne,-1
"vnutorny dizajn mi vobec nesedi. cize ako feetovy sluzobak ok, ale dobrovolne by som si ho nekupil",-1
"Kúpa karavanu nie je najlacnejšia, nehovoriac o tom, že ako jediné auto v rodine by to nebola najšťastnejšia voľba.",-1
Tu však musíme vytknúť zlú spoluprácu s aplikáciou Waze cez Apple Carplay.,-1
Rokmi overené riešenie však pôsobí trochu zastaralo aj v takejto dodávke.,-1
"Trochu problematické je to však s elektrinou, Tourneo totiž po 30 minútach od vypnutia zapaľovania odpojí aj tú.",-1
"Tým pádom nebude fungovať ani chladnička, ale ani vodné čerpadlo, a tak sa nevyhnete občasnému zapínaniu zapaľovania, aby všetko fungovalo.",-1
Chýbajúca externá zásuvka je jednoducho daňou za cenovo oveľa dostupnejšie kempingové auto.,-1
"Niet sa čo diviť, prakticky sa nezmenil od uvedenia modelu pred ôsmimi rokmi.",-1
"Priznáme sa, že sme k nemu pristupovali trochu s obavami. ",-1
Nepríjemný hukot motora vo vysokých otáčkach typický pre CVT prevodovky nezmizol.,-1
"Najväčším problémom je, keď sa k vyššej rýchlosti pridá aj mokrá vozovka. V daždi totiž Space Star najvýraznejšie prezrádza svoje slabiny.",-1
"Má však niekoľko pomerne výrazných chýb, cez ktoré sa len ťažko preniesť.",-1
zrychlenie je vseobecne v tomto aute dost slabe vzhladom na slaby motor,-1
