"Celkom solídny poľský špionážny film, do ktorého sa produkcii podarilo zohnať Billa Pullmana.",1
"Bravúrne napísaný, skvele zrežírovaný a famózne zahraný starecký doják. Jeden z najlepších filmov roka.",1
"Dosť šikovná scenáristická prácička, ktorá aj vo vlastných nových dejových líniách ctí predlohu. Vizuál je na televízne pomery drahý, triky solídne a rozhodne je to o dosť výpravnejšie než prvé sezóny GoT",1
Vizuál proste na jednotku a tie prachy na tom vidno. ,1
"V súčasnej dobe máte aj zásluhou digitálnych predplatných služieb na výber z desiatok a desiatok rôznych filmov. Naozaj, nájdete si takmer čokoľvek z akéhokoľvek žánru",0
" Miesto cestovania po svete a objavovania hrobiek snaží žiť bežný život v Londýne a zo zásady odmieta prevziať spoločnosť svojho otca, ktorý pred siedmimi rokmi záhadne zmizol.",0
"Raz za čas sa na scéne zjaví film ako Lady Bird, ktorý sa nesnaží poukazovať na problémy dnešného sveta, nenúti diváka zamýšľať sa nad jeho nespravodlivosťou, no i napriek tomu sa nedá tvrdiť, že v sebe neskrýva žiadnu hĺbku. ",0
 Sám sa profiloval skôr ako dokumentarista a svoj debutový Karneval z roku 2006 venoval tematike nezákonného vyhostenia bosnianskych utečencov z Čiernej Hory.,0
"Keďže ide o prvú sólovku Wonder Woman, je hrdinku najskôr potrebné predstaviť. Síce sme sa s touto postavou už stretli, z jej minulosti sme toho veľa nevedeli.",0
"Prvý superhrdinský film, v ktorom je hlavnou hrdinkou žena, zrežírovala Patty Jenkins. ",0
"Celé sa to odohráva v niekoľkých časových rovinách, ktoré sú od seba vzdialené aj desiatky rokov, čo umožňuje spracovať jednotlivé poviedky",0
"Problém ale tkvie v tom, že Ako v bavlnke má až dve hodiny, pričom sa mohlo ešte trochu strihať. Z výsledku by som vyhodil približne pätnásť minút, aby si tento žánrový hybrid udržal výraznejšie dynamo.",-1
"Nanešťastie, tematika zostáva po (relatívne serióznej, očakávane cynickej a morálne odpudivej) prvej polhodine v úzadí. ",-1
"Film, ktorý má hodinu a pol, pričom sa tam 70 minút rieši zrod a posledné minúty sú venované prijatiu schopností, zodpovednosti za svoje činy a tiež finálny súboj je potom skôr zlý sen.",-1
Film je ale neuveriteľne nudný a neoriginálny. ,-1
" Film totiž nie je silný, kde by mal byť a ukazuje naplno organizačné a kreatívne zlyhania. Je to trochu škoda, lebo som sa na postavy veľmi tešil. ",-1
"O druhom z tejto dvojice sa to však už nedá tvrdiť a výsledkom tohto neúspechu, ktorý štúdio Paramount Pictures nezmyselne zvádzalo na vtedajší priemerne prijatý Tomb Raider: The Angel of Darkness, bol pätnásťročný hiatus. ",-1
Vyčítať by sa naopak dal skratkovitý úvod na ostrove a s ním súvisiaci pomerne pomerne rýchly prerod ústrednej postavy. ,-1
Byť teenagerkou skrátka nie je nič jednoduché a to ani pre ľudí v jej okolí.,-1
Občianska vojna v Juhoslávii patrila k mimoriadne krvavým konfliktom konca dvadsiateho a začiatku dvadsiateho prvého storočia. ,-1
"Celková uveriteľnosť je však už problematickejšia a to hlavne preto, ako prudko dokážu niektorí jednotliví protagonisti reagovať na niektoré podnety.",-1
" Najväčší problém mám so samotným finále filmu, ktoré je rovnako, ako v prípade predošlých filmového z DC univerza nehorázne chaotické a akoby vystrihnuté z iného filmu.",-1
 Tvorcovia sa však s námetom nepopasovali úplne najlepšie a očividne z toho chceli vyťažiť niečo viac.,-1
"Denzel aj Viola mozu hrat ako z partesu pokojne aj cely den, ale co sa samotneho filmu tyka, lutujem, ze som sa do neho vobec pustila. konverzacky a silne pribehy milujem, ba priam vyhladavam, ale toto bolo utrpenie",-1
"priserna amatercina. po vsetkych strankach. hereckej, reziserskej, scenaristickej a hlavne logickej. v tomto filme sa stretlo vsetko zle a trapne klise z lacnych beciek a ceciek. ",-1
" inak to bola strasna, donebavolajuca kravina. kazdou minutou mi to zralo nervy. doslova. este doteraz ma bolia oci z tych debilnych hereckych vykonov a komedialnych nelogicnosti.",-1
"z kina som odisla absolutne frustrovana. ak Revenant vyhra, po Birdmanovi to bude najhorsi film v dejinach Oscarov, ktory si odnesie hlavnu cenu.",-1
"dementnejsi film som davno nevidela. davam sama sebe ""like"", ze som to vobec dopozerala do konca, lebo toto teda bolo naozaj nieco. bohuzial v tom negativnom zmysle",-1
 lutujem tri stratene hodiny mojho zivota. vyvarujte sa prosim rovnakej chybe.,-1
"Hlučná a bezbreho stupídna nonstop márovačka z dimenzie, kde je všetko možné, takže Milla Jovovich hrá ešte horšie ako zvyčajne ",-1
"Šialene nesympatické postavy v príbehu, ktorý sa po dvoch celkom dynamických a napínavých epizódach rozgebrí na otravne ukecanú a ufňukanú soap operu",-1
"takže to má šialene stupídnu zápletku s akousi živou verziou Arabelinho prsteňa, bla-bla dialógy, zmätených predstaviteľov , zúfalých zloduchov a veľmi zle natočené akčné scény s lacnými trikmi.",-1
Taký hlúpy a vo všetkom nefunkčný film som už dlho nevidel. ,-1
"Nie, nie je to dobrý film, je to šialene nudná a prázdna zlátanina, ktorá bolestivo netriafa to, čo evidentne malo byť hlavnou pointou - teda zachytiť akýsi zlomový okamih či vzťah v Mankovom živote, ktorý viedol k napísaniu Občana Kanea.",-1
"Vlastne ma to príliš neoslovilo - ani tým akože animovaným vizuálom, ani príbehom. Mohlo to byť niečo ako realistické Inglorious Basterds, ale dej je rozhádzaný, epizodický, nedokáže vtiahnuť a dostatočne spojiť diváka s postavami, nemá to ten epický ťah",-1
"Nie je to veľmi dobrý film (ani výpravou, ani scenárom)",-1
"Vlastne nič extra, dopozeral som len preto, že si udržiavam prehľad v týchto historických veciach",-1
"toto sa už vážne nedalo, dokonca som rozmýšľal o odpade",-1
"Toto je šialene nezvládnutý scenáristický guláš, v ktorom som sa nedokázal zorientovať, kto je kto, o čo tam vlastne ide, kde začína a končí virtuálna realita, kto je nové telo ktorej postavy z 1. sezóny... a vôbec, prečo by som na to mal pozerať",-1
za mňa najstupídnejší film tohto roka,-1
" len škoda, že tvorcovia až príliš očividne predhadzujú náznaky ""šokujúcej"" pointy. A Worthington to herecky príliš nedáva.",-1
Toto sa fakt hrubo nepodarilo. Celý dej je zlátanina s hromadou nelogických failov a idiotských skratiek.,-1
"Zápletka béčková, napätie žiadne, akcie málo, záporáci slabí, aj ten oldschool feeling z jednotky je preč.",-1
"toto je zúfalstvo, ktoré ich evidentne nebavilo. Ako keby už priamo na plac chodili s tým, že natáčajú zbytočnosť, ktorá sa pôvodnému filmu v ničom nevyrovná.",-1
Zopár slušných ľakačiek a k tomu nudný scenár a nesympatickí herci.,-1
"Má to úplne debilný príbeh, celá tá zápletka je príšernosť, zasadenie do historického kontextu zbytočné a nefunkčné. Celý film nemá ani náznak nadhľadu, tobôž humoru",-1
"Akiste, od adaptácie počítačovej hry ťažko čakať dobrý príbeh, ale toto je to najnudnejšie fantasy bla-bla, aké si len dokážete predstaviť.",-1
"Niektoré scény sú úplne zle a neviem sa celkom rozhodnúť, či je to hercami alebo réžiou alebo aj tým, aj tým.",-1
"Hvoreckého mysteriózna dobová detektívka pretavená do stupídnej a kŕčovitej ""komédie"" plnej hrozných ""vtipov"" a neznesiteľných hercov (s odporne namachrovaným Macháčkom na čele). ",-1
"Scenár nie je celkom márny, ale natočené je to fakt nezáživne a herci sa celý čas tvária, že sa tohto projektu zúčastňujú za trest. ",-1
